Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Concatenated value
Fall,9/5/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1449,0.01375,19.92375,0.56,11.1573,5,80.5,79,26,5,Fall-Birmingham-Collection
Fall,9/5/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,2628,0.01386,36.42408,1.47,53.5433976,2,61,106,2,5,Fall-Birmingham-Discount
Fall,9/5/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,1183,0.0096,11.3568,1.426,16.1947968,3,254.4,51,11,4.5,Fall-Birmingham-Collection
Fall,9/5/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1021,0.0106,10.8226,0.092,0.9956792,3,279.6,42,4,4.5,Fall-Birmingham-Discount
Fall,9/5/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1846,0.0099,18.2754,1.21,22.113234,1,47,48,15,2,Fall-Birmingham-Collection
Fall,9/5/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1179,0.0088,10.3752,1.03,10.686456,7,525,70,8,4,Fall-Birmingham-Discount
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,2329,0.0145,33.7705,1.288,43.496404,2,26.88,23,19,15,Fall-London-Collection
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,2110,0.0157,33.127,2.001,66.287127,5,157.92,69,6,19.5,Fall-London-Discount
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2674,0.0152,40.6448,0.34,13.819232,5,47.2,74,4,10,Fall-London-Collection
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,3154,0.0148,46.6792,0.59,27.540728,3,175.7,67,4,10,Fall-London-Discount
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,2437,0.01661,40.47857,0.3335,13.49960309,5,78.12,35,3,9,Fall-London-Collection
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1433,0.02057,29.47681,1.0465,30.84748167,8,642,107,19,15,Fall-London-Discount
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2890,0.01287,37.1943,0.81,30.127383,4,156.8,47,3,4,Fall-London-Collection
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2364,0.01507,35.62548,0.7,24.937836,7,522,134,20,4,Fall-London-Discount
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1995,0.0182,36.309,0.7935,28.8111915,4,415.2,71,19,3,Fall-London-Collection
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1923,0.0174,33.4602,1.0235,34.2465147,5,296.4,61,16,7.5,Fall-London-Discount
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,3089,0.0101,31.1989,0.53,16.535417,1,103,103,15,12,Fall-London-Collection
Fall,9/5/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2898,0.0062,17.9676,0.12,2.156112,6,437,91,12,12,Fall-London-Discount
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,2163,0.0189,40.8807,0.8165,33.37909155,5,253.344,55,7,10.5,Fall-Manchester-Collection
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1865,0.0157,29.2805,0.7245,21.21372225,4,101.64,41,8,15,Fall-Manchester-Discount
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1880,0.0122,22.936,0.38,8.71568,4,64.4,24,39,9,Fall-Manchester-Collection
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2465,0.0082,20.213,0.79,15.96827,9,18,125,4,5,Fall-Manchester-Discount
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1168,0.02222,25.95296,0.4025,10.4460664,4,44.4,51,9,13.5,Fall-Manchester-Collection
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1898,0.0187,35.4926,1.472,52.2451072,5,438,120,18,9,Fall-Manchester-Discount
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1773,0.01485,26.32905,1.01,26.5923405,6,19,56,6,10,Fall-Manchester-Collection
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1426,0.0088,12.5488,1.41,17.693808,9,462,131,15,6,Fall-Manchester-Discount
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,904,0.0097,8.7688,0.4485,3.9328068,7,368.4,42,16,3,Fall-Manchester-Collection
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1552,0.0103,15.9856,0.9775,15.625924,5,434.4,62,3,6,Fall-Manchester-Discount
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,2238,0.0117,26.1846,0.53,13.877838,6,417,103,15,1,Fall-Manchester-Collection
Fall,9/5/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2639,0.0089,23.4871,0.19,4.462549,2,159,68,18,1,Fall-Manchester-Discount
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1581,0.0138,21.8178,1.311,28.6031358,0,26.88,86,18,7.5,Fall-Birmingham-Collection
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1333,0.0165,21.9945,1.219,26.8112955,3,229.152,66,21,4.5,Fall-Birmingham-Discount
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2838,0.0117,33.2046,1.47,48.810762,1,25.6,50,45,6,Fall-Birmingham-Collection
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2964,0.0097,28.7508,1.74,50.026392,1,214.48,102,22,8,Fall-Birmingham-Discount
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1917,0.02134,40.90878,0.4715,19.28848977,5,25.2,60,11,7.5,Fall-Birmingham-Collection
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,916,0.01892,17.33072,0.5865,10.16446728,7,416.4,95,14,16.5,Fall-Birmingham-Discount
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2416,0.0154,37.2064,1.22,45.391808,4,39.9,56,10,12,Fall-Birmingham-Collection
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1862,0.01089,20.27718,2.1,42.582078,8,726,101,22,2,Fall-Birmingham-Discount
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,2005,0.0134,26.867,0.023,0.617941,3,236.4,77,1,7.5,Fall-Birmingham-Collection
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,771,0.0083,6.3993,0.805,5.1514365,7,320.4,18,3,3,Fall-Birmingham-Discount
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2837,0.0085,24.1145,0.54,13.02183,5,261,52,14,0,Fall-Birmingham-Collection
Fall,9/6/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,2278,0.0077,17.5406,0.86,15.084916,7,395,20,0,8,Fall-Birmingham-Discount
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,2393,0.02,47.86,1.656,79.25616,3,53.76,47,9,13.5,Fall-London-Collection
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,2304,0.0109,25.1136,1.4835,37.2560256,1,107.52,41,7,16.5,Fall-London-Discount
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2521,0.0116,29.2436,0.41,11.989876,0,102.48,32,34,13,Fall-London-Collection
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1928,0.0113,21.7864,1.41,30.718824,4,170.8,66,9,9,Fall-London-Discount
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1408,0.02365,33.2992,0.437,14.5517504,5,24,5,0,22.5,Fall-London-Collection
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1864,0.02211,41.21304,0.7935,32.70254724,2,230.4,85,14,9,Fall-London-Discount
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,3239,0.01507,48.81173,0.14,6.8336422,4,35,43,4,8,Fall-London-Collection
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2525,0.01474,37.2185,1.76,65.50456,3,278,116,24,18,Fall-London-Discount
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1936,0.0109,21.1024,1.357,28.6359568,2,165.6,59,11,10.5,Fall-London-Collection
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,2209,0.014,30.926,0.897,27.740622,6,344.4,63,11,4.5,Fall-London-Discount
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,2336,0.006,14.016,0.49,6.86784,3,250,55,22,7,Fall-London-Collection
Fall,9/6/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2819,0.0099,27.9081,0.51,14.233131,4,373,107,18,8,Fall-London-Discount
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1695,0.0192,32.544,1.3685,44.536464,1,290.304,78,5,16.5,Fall-Manchester-Collection
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1455,0.0116,16.878,1.978,33.384684,1,269.64,91,7,12,Fall-Manchester-Discount
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1930,0.0108,20.844,1.15,23.9706,4,119.28,67,32,6,Fall-Manchester-Collection
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2614,0.0141,36.8574,1.93,71.134782,4,3,88,6,9,Fall-Manchester-Discount
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,2056,0.01749,35.95944,0.1035,3.72180204,5,140.28,58,5,4.5,Fall-Manchester-Collection
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1596,0.01958,31.24968,1.472,45.99952896,7,486,90,13,12,Fall-Manchester-Discount
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2802,0.01738,48.69876,0.68,33.1151568,4,86.1,54,9,11,Fall-Manchester-Collection
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1562,0.00946,14.77652,1.34,19.8005368,6,431,82,24,9,Fall-Manchester-Discount
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1454,0.0168,24.4272,1.403,34.2713616,7,561.6,44,13,4.5,Fall-Manchester-Collection
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1303,0.007,9.121,0.115,1.048915,8,517.2,62,10,1.5,Fall-Manchester-Discount
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1749,0.0109,19.0641,0.89,16.967049,3,276,91,8,0,Fall-Manchester-Collection
Fall,9/6/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1327,0.0091,12.0757,1.21,14.611597,3,243,55,3,4,Fall-Manchester-Discount
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1741,0.0114,19.8474,1.242,24.6504708,2,42.336,52,32,10.5,Fall-Birmingham-Collection
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1023,0.0152,15.5496,1.288,20.0278848,2,221.76,65,16,6,Fall-Birmingham-Discount
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2625,0.011,28.875,0.34,9.8175,2,11.2,64,24,7,Fall-Birmingham-Collection
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2031,0.0118,23.9658,1.77,42.419466,2,139.44,98,33,5,Fall-Birmingham-Discount
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1817,0.01705,30.97985,0.092,2.8501462,5,133.56,28,1,16.5,Fall-Birmingham-Collection
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,833,0.01452,12.09516,1.2995,15.71766042,6,427.2,84,3,9,Fall-Birmingham-Discount
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2191,0.01012,22.17292,0.94,20.8425448,4,44.8,43,10,2,Fall-Birmingham-Collection
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,2291,0.01155,26.46105,0.53,14.0243565,6,395,92,9,10,Fall-Birmingham-Discount
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,1222,0.0162,19.7964,0.483,9.5616612,7,532.8,49,1,10.5,Fall-Birmingham-Collection
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1772,0.0092,16.3024,1.2075,19.685148,5,321.6,22,1,10.5,Fall-Birmingham-Discount
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2839,0.0068,19.3052,0.17,3.281884,5,359,43,8,4,Fall-Birmingham-Collection
Fall,9/7/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1304,0.0035,4.564,0.89,4.06196,6,472,82,8,1,Fall-Birmingham-Discount
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1629,0.0127,20.6883,0.6785,14.03701155,6,43.2,54,6,15,Fall-London-Collection
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1504,0.0188,28.2752,0.6325,17.884064,0,289.8,82,1,10.5,Fall-London-Discount
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2348,0.0127,29.8196,0.52,15.506192,1,34.4,83,2,7,Fall-London-Collection
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,3334,0.0086,28.6724,1.86,53.330664,1,46,107,2,6,Fall-London-Discount
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,2241,0.01375,30.81375,0.368,11.33946,7,60,5,0,18,Fall-London-Collection
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1568,0.01914,30.01152,0.874,26.23006848,6,237.6,113,18,18,Fall-London-Discount
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2821,0.01287,36.30627,1.2,43.567524,3,231.7,13,8,16,Fall-London-Collection
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2559,0.01551,39.69009,1.54,61.1227386,2,200,121,32,5,Fall-London-Discount
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1577,0.0119,18.7663,1.0925,20.50218275,5,262.8,47,26,1.5,Fall-London-Collection
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1736,0.0134,23.2624,1.403,32.6371472,5,354,76,15,15,Fall-London-Discount
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,2678,0.0093,24.9054,0.07,1.743378,4,213,59,20,5,Fall-London-Collection
Fall,9/7/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1696,0.0083,14.0768,0.67,9.431456,2,72,52,18,4,Fall-London-Discount
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1666,0.0219,36.4854,1.518,55.3848372,4,163.296,72,26,18,Fall-Manchester-Collection
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1901,0.0168,31.9368,2.139,68.3128152,4,127.68,68,16,7.5,Fall-Manchester-Discount
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2402,0.0143,34.3486,0.71,24.387506,5,129.36,65,10,10,Fall-Manchester-Collection
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1505,0.0084,12.642,2.07,26.16894,5,19,96,9,6,Fall-Manchester-Discount
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1664,0.01848,30.75072,0.069,2.12179968,6,50.4,41,8,12,Fall-Manchester-Collection
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1523,0.0154,23.4542,2.415,56.641893,8,529.2,96,12,16.5,Fall-Manchester-Discount
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1856,0.0121,22.4576,0.49,11.004224,5,30,64,15,8,Fall-Manchester-Collection
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,2761,0.0121,33.4081,1.75,58.464175,3,122,100,22,2,Fall-Manchester-Discount
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1950,0.0137,26.715,0.7935,21.1983525,7,181.2,33,18,1.5,Fall-Manchester-Collection
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1194,0.0124,14.8056,0.828,12.2590368,7,319.2,44,2,7.5,Fall-Manchester-Discount
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,2313,0.0102,23.5926,0.74,17.458524,5,167,50,24,0,Fall-Manchester-Collection
Fall,9/7/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1932,0.0116,22.4112,0.8,17.92896,4,265,88,8,3,Fall-Manchester-Discount
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1396,0.0187,26.1052,0.966,25.2176232,2,174.048,33,34,6,Fall-Birmingham-Collection
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1886,0.0168,31.6848,1.196,37.8950208,3,214.368,64,14,1.5,Fall-Birmingham-Discount
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2611,0.0127,33.1597,0.86,28.517342,2,45.36,94,22,3,Fall-Birmingham-Collection
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2572,0.008,20.576,2.05,42.1808,1,152.32,97,12,3,Fall-Birmingham-Discount
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1028,0.01804,18.54512,0.8165,15.14209048,3,228.48,63,8,13.5,Fall-Birmingham-Collection
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,1200,0.01364,16.368,2.461,40.281648,5,405.6,73,13,3,Fall-Birmingham-Discount
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1930,0.01331,25.6883,0.03,0.770649,5,116.9,74,9,4,Fall-Birmingham-Collection
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,2674,0.01254,33.53196,1.95,65.387322,4,259,114,10,11,Fall-Birmingham-Discount
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,866,0.0178,15.4148,1.1615,17.9042902,3,210,17,5,6,Fall-Birmingham-Collection
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1155,0.01,11.55,0.9085,10.493175,3,97.2,30,16,6,Fall-Birmingham-Discount
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1380,0.0054,7.452,0.88,6.55776,1,171,22,4,1,Fall-Birmingham-Collection
Fall,9/8/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,2122,0.0026,5.5172,1.11,6.124092,5,364,52,4,7,Fall-Birmingham-Discount
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1963,0.0136,26.6968,1.426,38.0696368,6,43.68,35,15,15,Fall-London-Collection
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,2298,0.0175,40.215,1.8055,72.6081825,7,3.6,57,1,13.5,Fall-London-Discount
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2717,0.0112,30.4304,1.04,31.647616,3,44.24,76,26,10,Fall-London-Collection
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,2943,0.0084,24.7212,2.15,53.15058,5,245,79,9,14,Fall-London-Discount
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1991,0.01738,34.60358,1.219,42.18176402,3,170.52,35,2,15,Fall-London-Collection
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1608,0.01837,29.53896,1.7365,51.29440404,4,387.6,69,13,15,Fall-London-Discount
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2548,0.01364,34.75472,0.49,17.0298128,3,118.3,56,8,9,Fall-London-Collection
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2464,0.00935,23.0384,2.17,49.993328,2,235,130,24,6,Fall-London-Discount
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1273,0.0187,23.8051,0.207,4.9276557,3,148.8,44,9,4.5,Fall-London-Collection
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,2036,0.0152,30.9472,1.0235,31.6744592,7,666,60,18,15,Fall-London-Discount
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,3140,0.0085,26.69,0.3,8.007,4,139,97,15,2,Fall-London-Collection
Fall,9/8/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2217,0.0095,21.0615,1.12,23.58888,2,147,47,27,8,Fall-London-Discount
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1531,0.0182,27.8642,0.506,14.0992852,6,206.976,57,27,12,Fall-Manchester-Collection
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1830,0.0108,19.764,1.0005,19.773882,6,72.24,92,10,12,Fall-Manchester-Discount
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2678,0.0116,31.0648,1.38,42.869424,3,278.88,94,22,7,Fall-Manchester-Collection
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2654,0.0128,33.9712,1.47,49.937664,2,128.1,66,12,9,Fall-Manchester-Discount
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1465,0.02035,29.81275,1.242,37.0274355,4,170.52,43,14,16.5,Fall-Manchester-Collection
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1462,0.01265,18.4943,2.53,46.790579,2,174,64,18,15,Fall-Manchester-Discount
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1939,0.0176,34.1264,0.03,1.023792,8,116.2,37,4,4,Fall-Manchester-Collection
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1853,0.01298,24.05194,1.89,45.4581666,3,215,88,10,7,Fall-Manchester-Discount
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1689,0.0176,29.7264,0.299,8.8881936,4,74.4,38,15,3,Fall-Manchester-Collection
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1560,0.0097,15.132,0.069,1.044108,7,362.4,40,5,13.5,Fall-Manchester-Discount
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1777,0.0123,21.8571,0.19,4.152849,3,316,67,12,10,Fall-Manchester-Collection
Fall,9/8/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2584,0.0121,31.2664,0.14,4.377296,6,384,60,0,2,Fall-Manchester-Discount
Fall,9/9/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2363,0.0193,45.6059,0.23,10.489357,2,305.088,44,23,7.5,Fall-Birmingham-Collection
Fall,9/9/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1902,0.018,34.236,1.3915,47.639394,2,139.104,87,9,13.5,Fall-Birmingham-Discount
Fall,9/9/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,3241,0.0142,46.0222,0.68,31.295096,0,9.6,82,22,4,Fall-Birmingham-Collection
Fall,9/9/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1845,0.0073,13.4685,0.83,11.178855,1,132.16,107,32,6,Fall-Birmingham-Discount
Fall,9/9/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1543,0.02299,35.47357,1.127,39.97871339,4,60,24,7,7.5,Fall-Birmingham-Collection
